objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237678617430458522,7717,301,1,522,154,3,28.77019703,1.058395421,25.28425,25.10352,22.83746,20.97174,20.47163,1.080844,0.8975997,0.3269943,0.09591504,0.2203152
1237678617430459088,7717,301,1,522,720,3,28.78549009,1.054874237,22.7808,23.00923,21.9978,21.37165,21.05337,0.3704107,0.2016916,0.1218952,0.1056796,0.2819189
1237678617430458790,7717,301,1,522,422,3,28.77868676,1.062024526,20.81758,20.49745,20.0105,19.9486,19.77859,0.1549537,0.05396472,0.05077585,0.1187356,0.2311961
1237678617430459439,7717,301,1,522,1071,3,28.78663715,1.062629696,24.41492,24.38889,24.33516,21.75313,22.08145,1.220587,0.6962577,0.8568522,0.179026,0.7257156
1237678617430393877,7717,301,1,521,1045,3,28.76059961,1.075470571,22.61914,22.47601,21.18543,20.62121,20.00387,0.4707294,0.1989012,0.1007999,0.08342643,0.171566
1237678617430393876,7717,301,1,521,1044,3,28.75937259,1.082485661,22.28833,23.48525,21.86604,20.82859,20.32097,0.3839393,0.4943909,0.1764759,0.1112359,0.2509953
1237678617430393055,7717,301,1,521,223,3,28.75970116,1.086281453,24.18971,21.94814,22.32156,22.07144,22.93671,0.8266264,0.07422911,0.1402709,0.1697807,0.6348035
1237678617430393088,7717,301,1,521,256,3,28.7567678,1.085232291,24.73115,22.29962,24.45098,24.71311,22.70309,0.9359036,0.1050996,0.6539904,0.6737437,0.6677758
1237678617430393089,7717,301,1,521,257,3,28.75771045,1.08564172,24.92232,22.24948,24.28203,24.43665,23.28997,0.9168865,0.1019822,0.6321028,0.7236834,0.6135923
1237678617430392971,7717,301,1,521,139,3,28.75538835,1.056959897,24.63466,23.39875,21.89035,21.08314,22.8269,0.8804599,0.2539807,0.09692798,0.07131778,0.61271
1237678617430392975,7717,301,1,521,143,3,28.75489246,1.058495355,23.88642,22.98838,23.33644,22.60974,22.55556,0.8176182,0.191454,0.3566289,0.2905555,0.6633657
1237678617430392973,7717,301,1,521,141,3,28.75367474,1.057769106,24.82869,24.14463,22.18324,22.13648,22.7815,0.8807963,0.4361514,0.1252101,0.1794295,0.6303042
1237678617430392970,7717,301,1,521,138,3,28.76392211,1.054721729,21.38186,20.84616,20.56124,20.39088,19.99198,0.1170114,0.03355188,0.03509674,0.04423365,0.1095845
1237678617430394029,7717,301,1,521,1197,3,28.75511819,1.068526457,23.48773,23.48143,22.44112,22.22887,22.71236,0.7414562,0.3642816,0.2046168,0.3176993,0.8578019
1237678617430394030,7717,301,1,521,1198,3,28.75786855,1.066309714,23.84274,23.94229,22.5613,22.28282,21.42851,0.8054757,0.4296719,0.2092375,0.2495033,0.3939316
1237678617430392963,7717,301,1,521,131,3,28.7499044,1.066728315,24.28745,24.88126,21.79416,21.20265,21.76247,1.155314,0.8143071,0.1214215,0.1100467,0.5871904
1237678617430392964,7717,301,1,521,132,3,28.74636715,1.063956229,23.41539,24.08159,23.66381,22.45929,22.22124,0.5819202,0.4398908,0.4484548,0.2421503,0.584013
1237678617430393073,7717,301,1,521,241,3,28.74725404,1.081240073,25.02571,22.12502,24.88034,24.68181,22.94668,0.9036386,0.09383038,0.716796,0.7150902,0.6936858
1237678617430458637,7717,301,1,522,269,3,28.77359994,1.050325509,21.68392,21.31889,20.74213,20.52045,20.74406,0.1913216,0.06300852,0.05481305,0.06922036,0.293635
1237678617430393885,7717,301,1,521,1053,3,28.76550659,1.047566348,22.61933,23.72438,22.34338,21.29908,20.70398,0.3532294,0.3864619,0.1723083,0.1037261,0.2238709
1237678617430459081,7717,301,1,522,713,3,28.77881367,1.045273385,24.19349,23.68785,21.95028,21.01992,21.1403,1.330404,0.5003703,0.1641595,0.1112238,0.436125
1237678617430458787,7717,301,1,522,419,3,28.77600327,1.048172551,22.15637,23.70919,22.12333,21.94035,21.06122,0.3222615,0.5519338,0.2167228,0.2761065,0.5163244
1237678617430458786,7717,301,1,522,418,3,28.77732816,1.046618803,23.55364,23.61028,22.60351,22.32325,22.15775,0.6368014,0.3074522,0.1891468,0.2178821,0.5600283
1237678617430458784,7717,301,1,522,416,3,28.7750188,1.046163414,23.56992,22.86624,22.05087,21.58902,20.69923,0.7779793,0.201093,0.1410747,0.1414097,0.2321526
1237678617430393858,7717,301,1,521,1026,3,28.74357971,1.057657166,25.04094,24.68728,22.08035,21.32093,21.12335,1.019552,0.6943636,0.14037,0.1125978,0.3198961
1237678617430393660,7717,301,1,521,828,3,28.75788946,1.041866617,22.78751,21.95257,20.3913,19.66296,19.13869,0.6532144,0.1447317,0.0534175,0.04356013,0.09806448
1237678617430393880,7717,301,1,521,1048,3,28.76102392,1.039861472,24.09745,23.54015,22.33644,22.51371,21.9058,0.7465586,0.24924,0.1298854,0.2210774,0.4212485
1237678617430394016,7717,301,1,521,1184,3,28.74376966,1.0456589,23.654,22.50745,22.95706,23.98672,23.50785,0.8466704,0.1570151,0.3416791,0.9377357,0.7606617
1237678617430393093,7717,301,1,521,261,3,28.76776507,1.0896052,24.11217,22.32723,24.54819,24.1213,23.43471,0.857639,0.105686,0.6696955,0.6958745,0.5670568
1237678617430458569,7717,301,1,522,201,3,28.77204235,1.091357501,24.94947,22.30248,25.554,24.82796,23.17227,0.9093189,0.1054903,0.5512621,0.6481483,0.637058
1237678617430458574,7717,301,1,522,206,3,28.77544371,1.092717899,24.01137,22.1722,24.99029,24.59047,23.18781,0.8864484,0.1008274,0.739925,0.7600102,0.6908659
1237678617430458830,7717,301,1,522,462,3,28.80386638,1.058118094,21.76741,21.50442,20.43559,19.9971,19.50137,0.2713707,0.09678779,0.05498342,0.05685864,0.1314416
1237678617430459319,7717,301,1,522,951,3,28.79102623,1.046685858,25.3702,23.6059,23.51298,21.76405,21.21704,0.7987912,0.3268644,0.4303305,0.1497068,0.3204457
1237678617430458815,7717,301,1,522,447,3,28.79508001,1.047014408,22.58026,22.44367,21.40364,21.2875,21.35943,0.4056283,0.1607228,0.09402571,0.1316441,0.4751348
1237678617430459096,7717,301,1,522,728,3,28.79173932,1.053397679,25.22158,24.34176,22.68632,22.8101,21.89228,0.8078001,0.4943742,0.1992327,0.3258611,0.4777679
1237678617430459090,7717,301,1,522,722,3,28.78829644,1.067215917,24.20053,23.71639,22.01214,23.23189,21.93832,1.342338,0.5208176,0.1763064,0.7320477,0.8047001
1237678617430458654,7717,301,1,522,286,3,28.79347575,1.084159378,21.37696,24.11701,25.28484,23.06939,22.34794,0.1720359,0.7406324,1.061244,0.6711013,1.020443
1237678617430458840,7717,301,1,522,472,3,28.8137352,1.053474928,23.36489,22.28928,21.42076,21.21417,21.23808,0.7307293,0.1337559,0.09122124,0.1173633,0.4163713
1237678617430458813,7717,301,1,522,445,3,28.79232663,1.089745669,24.13197,22.83145,22.17793,21.63419,21.42301,0.863434,0.1660223,0.132538,0.1232278,0.3535003
1237678617430459135,7717,301,1,522,767,3,28.81498302,1.066920163,23.42137,22.78279,21.85915,21.20265,20.86556,0.6558377,0.1771533,0.1161848,0.09747418,0.258688
1237678617430459133,7717,301,1,522,765,3,28.81305528,1.069998619,24.46608,24.17535,23.26684,21.5232,20.6084,1.084615,0.5105422,0.3598465,0.1210487,0.1950957
1237678617430459336,7717,301,1,522,968,3,28.81167367,1.065325637,24.77866,24.68183,22.78044,21.8384,21.47022,0.9492128,0.6072586,0.2266048,0.1514989,0.3732599
1237678617430458842,7717,301,1,522,474,3,28.81452251,1.074970085,22.69829,22.7986,21.87757,21.37589,21.99775,0.3125046,0.1494838,0.09576541,0.09156466,0.4873649
1237678617430458663,7717,301,1,522,295,3,28.80396253,1.077953571,21.74096,21.19925,20.61834,20.59784,20.21424,0.1974826,0.05392875,0.04602659,0.06676362,0.1749643
1237678617430458826,7717,301,1,522,458,3,28.80235766,1.084796662,21.69519,20.62246,19.77761,19.37037,18.96381,0.2025186,0.03766228,0.02631159,0.02833547,0.06691475
1237678617430459140,7717,301,1,522,772,3,28.82277074,1.05631847,24.68814,23.30508,21.74325,21.29996,21.23602,1.334715,0.3378099,0.129999,0.1348875,0.440574
1237678617430458863,7717,301,1,522,495,3,28.82509726,1.055572154,23.47757,22.31965,20.67039,19.79132,19.40117,0.742391,0.1301897,0.04563881,0.03221247,0.07988258
1237678617430459148,7717,301,1,522,780,3,28.82657023,1.06130357,23.67252,24.0412,21.86706,20.99121,20.14239,0.8049179,0.515021,0.1256373,0.08609249,0.1460342
1237663785283748310,4263,301,6,308,470,3,28.78619057,1.009399291,22.4999,21.41352,20.74768,20.80451,20.6946,0.3996373,0.07189491,0.06026305,0.09608781,0.2945907
1237663785283748331,4263,301,6,308,491,3,28.79563903,1.010406518,23.85316,21.0794,19.95915,19.47411,19.12041,0.936908,0.04624969,0.02648878,0.026256,0.06421538
1237663785283748354,4263,301,6,308,514,3,28.804029,0.997047511,22.37357,20.92234,20.05894,19.63482,19.38616,0.3454715,0.04524644,0.03209341,0.03322199,0.09053141
1237663785283748774,4263,301,6,308,934,3,28.79546049,0.99275983,26.0798,23.29322,21.94272,21.04878,20.30438,0.7839644,0.413784,0.1919304,0.1340389,0.239009
1237663785283748302,4263,301,6,308,462,3,28.78083555,0.992949496,22.35086,22.85654,22.16589,21.64552,21.62135,0.2671309,0.1903295,0.1556164,0.1544717,0.4795763
1237663785283748767,4263,301,6,308,927,3,28.78456247,1.01887834,23.48402,23.59092,22.63572,21.92532,21.0612,0.5710855,0.3075043,0.2069908,0.1747663,0.2738449
1237678617430458797,7717,301,1,522,429,3,28.78277514,1.028641533,22.73727,22.33832,21.46033,21.10046,20.78305,0.3318732,0.1025502,0.06891138,0.07468647,0.1995409
1237678617430459075,7717,301,1,522,707,3,28.77578262,1.032369676,25.70513,23.06656,22.08395,22.00164,21.6886,0.766519,0.2460389,0.1546016,0.2163147,0.5442281
1237663785283748301,4263,301,6,308,461,3,28.78053665,1.022709169,22.43921,22.53171,21.90387,21.52788,21.31161,0.3866105,0.1958772,0.1708784,0.190925,0.5157404
1237678617430459302,7717,301,1,522,934,3,28.7683142,1.036850593,23.84532,23.23962,23.07588,21.95882,21.54811,0.7258328,0.2206911,0.2723715,0.1549452,0.3612628
1237678617430459080,7717,301,1,522,712,3,28.77830666,1.036263424,22.52597,22.46507,21.58035,20.8237,20.72496,0.372153,0.160383,0.1086524,0.0881499,0.2718503
1237663785283748139,4263,301,6,308,299,3,28.76628463,1.011908355,21.86073,22.0986,20.92867,20.52203,20.09314,0.2265126,0.1223284,0.06608939,0.0709772,0.1643074
1237663785283748241,4263,301,6,308,401,3,28.76222282,1.014048449,22.65834,23.48549,22.3037,21.8209,21.37308,0.295193,0.2742797,0.1500933,0.1536362,0.3441
1237663785283748280,4263,301,6,308,440,3,28.77620746,1.012757438,22.81313,22.76526,22.41585,21.93788,22.05579,0.347567,0.153741,0.1691917,0.1751291,0.5589386
1237663785283748763,4263,301,6,308,923,3,28.77762578,1.004708431,23.01489,23.48483,24.00632,22.0334,21.78839,0.3868324,0.274438,0.5646358,0.1849468,0.4658656
1237678617430393647,7717,301,1,521,815,3,28.74947353,1.031420901,23.68002,22.15711,21.10307,20.09287,19.90676,0.8197554,0.1106372,0.06369155,0.04078215,0.1209517
1237678617430393871,7717,301,1,521,1039,3,28.75526614,1.038664495,23.72541,24.69183,21.79813,21.49199,20.89773,0.6990703,0.5892454,0.09390534,0.1080392,0.2290268
1237678617430393863,7717,301,1,521,1031,3,28.74670524,1.037307376,24.03228,23.15286,21.78226,21.29213,20.52173,0.8332669,0.2151899,0.09718546,0.09470921,0.1731798
1237663785283748782,4263,301,6,308,942,3,28.80642525,1.024971675,22.81411,23.07176,22.78114,21.57979,21.6998,0.4561751,0.2617569,0.3064314,0.1669912,0.584219
1237678617430458833,7717,301,1,522,465,3,28.8074889,1.03209997,21.74808,20.61924,19.47331,19.05424,18.73106,0.241063,0.04259515,0.02312212,0.02555579,0.0630819
1237663785283748655,4263,301,6,308,815,3,28.81441045,1.00949303,24.6275,24.39663,22.45696,22.0261,21.58408,0.831091,0.501981,0.1679536,0.1820524,0.3991317
1237663785283748661,4263,301,6,308,821,3,28.82230902,1.014907159,23.49967,23.46939,22.57606,22.2452,21.67166,0.5631674,0.2744906,0.1922053,0.224178,0.4341232
1237678617430459112,7717,301,1,522,744,3,28.79832333,1.037652236,24.77583,25.1136,21.89967,21.05716,20.60791,1.168889,0.7906845,0.1321151,0.09377304,0.2268794
1237663785283748340,4263,301,6,308,500,3,28.7977197,1.022412949,21.88187,21.34101,20.58743,20.41626,20.13761,0.2094798,0.05986649,0.04635179,0.060001,0.1606298
1237678617430458846,7717,301,1,522,478,3,28.81608813,1.031854664,24.29967,22.87809,24.88188,23.99065,22.65529,0.9142313,0.161769,0.6815729,0.6455446,0.6326178
1237663785283748396,4263,301,6,308,556,3,28.82197066,1.022112187,24.51062,22.73404,21.26694,20.59087,20.27108,0.9795401,0.1658272,0.06921291,0.058428,0.1532065
1237663785283748794,4263,301,6,308,954,3,28.82182879,1.025202175,22.34701,23.05931,22.21876,20.64527,21.5776,0.5973608,0.4922094,0.3584872,0.1428759,0.9945701
1237678617430458860,7717,301,1,522,492,3,28.82387171,1.030639717,25.20332,22.54315,21.45952,20.80816,20.19495,0.9481298,0.1425788,0.083286,0.06924343,0.1450048
1237663785283748113,4263,301,6,308,273,3,28.79530005,0.983733059,23.31599,21.42776,20.16496,19.22981,18.71178,0.5456089,0.05366829,0.02741951,0.01931271,0.04001321
1237663785283748790,4263,301,6,308,950,3,28.81345429,0.971580834,22.70104,22.48537,21.78309,20.94333,21.63735,0.7909651,0.3039096,0.2458029,0.1782982,1.096203
1237663785283748361,4263,301,6,308,521,3,28.80599557,0.984787735,23.14397,21.4076,20.87738,20.69769,20.45259,0.5299577,0.05768944,0.05302272,0.06926431,0.1922821
1237663785283748360,4263,301,6,308,520,3,28.80657856,0.982827184,22.34819,21.31273,20.71269,20.49995,20.28813,0.2846725,0.05460181,0.04773238,0.06004984,0.1779386
1237663785283747912,4263,301,6,308,72,3,28.81525442,0.989570145,24.63464,25.11438,24.80203,18.23184,16.91321,0.8398308,0.6094915,0.7094386,0.03229089,0.01410401
1237663785283747913,4263,301,6,308,73,3,28.81579975,0.989491435,22.01247,25.11354,24.79951,17.28176,22.83086,0.6400224,6.47277,9.792274,0.0279759,6.528955
1237663785283748649,4263,301,6,308,809,3,28.80746764,0.96263731,23.41273,23.16536,21.60923,21.53161,21.05803,1.392352,0.5452781,0.2064453,0.2971351,0.6763254
1237663785283748369,4263,301,6,308,529,3,28.80997082,0.964686848,22.46859,22.27948,21.87179,21.74075,21.34014,0.3568373,0.1410821,0.1474302,0.2013801,0.476735
1237663785283748859,4263,301,6,308,1019,3,28.8101548,0.962755077,24.73082,24.48889,25.91228,25.4627,20.45642,1.168001,0.7394453,0.6253847,0.6641228,0.2141349
1237663785283748383,4263,301,6,308,543,3,28.8132476,0.957453062,22.63078,22.84215,23.28221,21.3277,20.90941,0.4343591,0.2484478,0.5262142,0.1495602,0.3578826
1237663785283748653,4263,301,6,308,813,3,28.81283011,0.96747109,22.61674,23.26339,22.17708,22.66595,22.25903,0.3426703,0.271715,0.1612839,0.3756478,0.7268012
1237663785283748377,4263,301,6,308,537,3,28.81299523,0.955318356,24.28532,22.71067,22.27049,22.6731,21.8416,0.9170536,0.1563213,0.1606112,0.3471701,0.5338188
1237663785283748787,4263,301,6,308,947,3,28.80956167,0.947704252,22.74048,23.37548,23.3596,22.07695,21.88194,0.3218528,0.2574996,0.3757611,0.1969482,0.5086824
1237678617430393968,7717,301,1,521,1136,3,28.73072232,1.07012604,23.69571,26.65352,23.09706,21.88354,20.84286,0.6963533,0.2976969,0.2970989,0.1610509,0.2285628
1237678617430393065,7717,301,1,521,233,3,28.72787597,1.073569394,25.30121,22.07543,24.68487,24.44382,22.25036,0.8276231,0.09100743,0.7372136,0.7671026,0.6336346
1237678617430393071,7717,301,1,521,239,3,28.72540415,1.072544232,24.95726,22.08318,25.3849,24.59907,22.72721,0.9853858,0.09424387,0.6613301,0.777799,0.7402178
1237678617430393086,7717,301,1,521,254,3,28.73107835,1.074835692,25.21229,22.19951,24.43447,23.75074,23.0995,0.8477437,0.1003151,0.6943089,0.6600553,0.6862473
1237678617430393607,7717,301,1,521,775,3,28.72551678,1.064374331,22.68916,21.39216,20.86067,20.46474,20.59052,0.4422727,0.06707199,0.06463942,0.0707153,0.26188
1237678617430393079,7717,301,1,521,247,3,28.73188136,1.075162638,24.51178,22.11803,24.86229,24.49384,23.16083,1.012028,0.09664432,0.7500432,0.7781571,0.6916233
1237678617430393069,7717,301,1,521,237,3,28.71986987,1.070432041,23.78971,22.28082,25.04437,24.43386,22.76029,0.7327142,0.1017873,0.6587251,0.6992685,0.6544156
1237678617430393068,7717,301,1,521,236,3,28.71722014,1.069250182,24.50644,22.00962,24.54671,24.88698,23.01204,1.05133,0.09132756,0.7636734,0.7230611,0.7417337
1237678617430393057,7717,301,1,521,225,3,28.72165551,1.071020986,24.93933,22.06873,24.89324,24.2007,23.42144,0.8999751,0.08549508,0.6864929,0.7100304,0.5749963
1237678617430393052,7717,301,1,521,220,3,28.72244984,1.071338464,25.45985,21.07818,21.03009,20.58293,20.14031,1.082635,0.054411,0.07280883,0.07549267,0.1814734
1237678617430393106,7717,301,1,521,274,3,28.7414402,1.078953106,24.53616,22.32312,24.31522,24.39025,22.32709,1.002043,0.1157436,0.6619635,0.7581803,0.6394435
1237678617430393080,7717,301,1,521,248,3,28.73779982,1.077566056,25.2094,22.24835,25.67494,23.69946,22.58741,0.8340416,0.1023159,0.5253496,0.6256593,0.6762389
1237678617430393979,7717,301,1,521,1147,3,28.74350263,1.068600257,20.35849,21.87377,20.66748,18.79795,26.16942,0.4941103,0.9165534,0.4605544,0.1337917,0.9245101
1237678617430393343,7717,301,1,521,511,3,28.73954334,1.085072632,21.52027,25.79943,24.93744,23.73335,23.16457,0.1240374,0.5133943,0.6631452,0.5848225,0.6114877
1237678617430393974,7717,301,1,521,1142,3,28.73969565,1.052107913,24.81606,26.57451,22.82868,21.56672,20.44302,1.155534,0.3844439,0.2824514,0.1432174,0.1909608
1237678617430393823,7717,301,1,521,991,3,28.72416674,1.062824399,24.53346,23.28063,22.41073,22.31774,21.72259,0.8933499,0.2221264,0.1478917,0.2031283,0.3985416
1237678617430393856,7717,301,1,521,1024,3,28.74205082,1.057135106,23.0368,23.35456,21.58843,20.59464,20.19429,0.7445068,0.4384384,0.1370302,0.08811267,0.2235375
1237678617430393854,7717,301,1,521,1022,3,28.74254842,1.059968424,24.01692,26.26882,22.07081,21.80539,22.18487,1.16993,0.5770875,0.175141,0.2142593,0.8692534
1237678617430393845,7717,301,1,521,1013,3,28.73663746,1.050421125,22.20328,22.89132,21.9577,21.50654,22.59339,0.3328208,0.2760719,0.1765718,0.1851382,1.126476
1237663785283748270,4263,301,6,308,430,3,28.77045795,0.930830723,23.62475,22.79812,22.00803,21.40831,21.29359,0.5844128,0.1493657,0.1106849,0.1012899,0.3093519
1237663785283748289,4263,301,6,308,449,3,28.77860301,0.927724295,23.07579,21.65124,20.93158,20.50503,20.58175,0.7803318,0.1073498,0.08396349,0.09160891,0.3269662
1237663785283748257,4263,301,6,308,417,3,28.76708809,0.933268787,23.16587,22.78671,22.78764,22.22469,21.58575,0.3726956,0.1350175,0.1937168,0.1857918,0.3521324
1237663785283683210,4263,301,6,307,906,3,28.7437109,0.931821471,24.21348,23.51982,22.23376,21.5331,21.23261,0.7627549,0.264872,0.1303376,0.1116853,0.285041
1237663785283748875,4263,301,6,308,1035,3,28.74670745,0.940711472,23.52637,24.03083,21.75747,21.79067,20.77192,1.380727,0.9752112,0.1969485,0.3121235,0.4880679
1237663785283747856,4263,301,6,308,16,3,28.75222163,0.94062026,24.63465,22.59703,21.3494,20.44832,22.82691,0.9689434,0.1682184,0.07357255,0.05128355,0.7546964
1237663785283747858,4263,301,6,308,18,3,28.7513178,0.942964353,24.78424,23.37157,22.36225,21.27262,22.62724,0.8698803,0.2606641,0.1611738,0.09568492,0.6833719
1237663785283747868,4263,301,6,308,28,3,28.75984128,0.941968207,24.69234,25.40197,24.02638,22.59229,22.58907,0.8650854,0.6135296,0.5751338,0.2946566,0.6746798
1237663785283683013,4263,301,6,307,709,3,28.74234029,0.934960724,24.38063,22.91168,22.42802,22.33554,21.8736,0.7245257,0.1490161,0.1422672,0.2062967,0.4247784
1237663785283683203,4263,301,6,307,899,3,28.73926832,0.943169998,26.02258,23.01469,21.41813,21.19053,20.92691,0.8911946,0.3572457,0.130882,0.1668646,0.4445482
1237663785283682995,4263,301,6,307,691,3,28.73147401,0.937540261,22.2365,21.42948,20.40143,19.99624,19.68679,0.2856024,0.06663235,0.03950416,0.04240412,0.1093978
1237663785283682985,4263,301,6,307,681,3,28.72787878,0.942083515,22.16139,21.37899,20.811,20.6851,20.48185,0.2561768,0.06283414,0.05596081,0.07732597,0.2098078
1237663785283748296,4263,301,6,308,456,3,28.78045516,0.938152396,22.33139,20.87082,20.01179,19.683,19.40528,0.2358249,0.03319318,0.02336019,0.025979,0.06779964
1237663785283748771,4263,301,6,308,931,3,28.78898185,0.943438195,25.06305,24.64762,23.02841,21.75832,21.05214,0.9624475,0.7043746,0.3344853,0.1729745,0.3201994
1237663785283748599,4263,301,6,308,759,3,28.77424867,0.939755138,24.27237,23.79557,21.36772,20.66742,20.09674,1.066157,0.4489155,0.08417133,0.06975663,0.147025
1237663785283748283,4263,301,6,308,443,3,28.77683415,0.943183597,25.01188,22.46209,21.48014,20.88237,20.46128,1.10626,0.1557372,0.09774603,0.08859198,0.213785
1237663785283748759,4263,301,6,308,919,3,28.77236667,0.944371484,24.44427,23.42295,22.79564,22.04316,22.7473,0.8389722,0.2625524,0.2272192,0.1842064,0.6891622
1237663785283748777,4263,301,6,308,937,3,28.80013589,0.935828111,23.47099,25.88682,23.55885,21.49133,20.59851,0.6211728,0.5622204,0.4838047,0.1295752,0.2060834
1237663785283682896,4263,301,6,307,592,3,28.6945759,1.013527356,23.72811,23.08225,22.2966,21.98121,22.2146,0.6389878,0.2006737,0.1489392,0.1808111,0.5990816
1237663785283683170,4263,301,6,307,866,3,28.70697172,1.001671749,24.26305,23.49934,22.56546,22.24839,21.77294,0.9594491,0.3222353,0.2158403,0.2587787,0.5265927
1237663785283682920,4263,301,6,307,616,3,28.70500523,1.001077672,21.84991,21.9378,21.26852,20.75033,20.68125,0.2499185,0.1224821,0.102604,0.1006531,0.3182686
1237663785283682889,4263,301,6,307,585,3,28.69170689,1.00836091,22.6465,21.26158,19.85765,19.29473,19.03737,0.456281,0.06409834,0.02842111,0.02652808,0.07072734
1237663785283683266,4263,301,6,307,962,3,28.7037064,0.993865199,24.21775,24.63674,22.91677,21.99906,23.76305,0.830304,0.5925552,0.2575158,0.1850998,0.4973011
1237663785283683154,4263,301,6,307,850,3,28.6956466,0.992304117,23.64091,22.98302,22.46005,22.50425,21.98295,0.6942258,0.2082545,0.1927176,0.3157407,0.596593
1237663785283682880,4263,301,6,307,576,3,28.68851324,0.995255347,23.59546,22.97964,22.1329,21.41587,20.8639,0.6179085,0.1886497,0.1332038,0.1121111,0.2322647
1237663785283683263,4263,301,6,307,959,3,28.69428724,1.016547248,24.1103,23.56672,22.46114,21.37049,21.05692,1.379038,0.5139886,0.2954898,0.1782994,0.4553654
1237663785283682901,4263,301,6,307,597,3,28.69577021,1.028680732,23.16245,23.24909,22.08735,22.01352,20.87075,0.3770058,0.2072695,0.1123073,0.1694572,0.211682
1237663785283682881,4263,301,6,307,577,3,28.68925554,1.028121129,22.1165,21.51965,20.2166,19.81014,19.31354,0.3389568,0.09573328,0.04391117,0.0473988,0.1042083
1237663785283683258,4263,301,6,307,954,3,28.68736757,1.015592192,25.65906,24.19661,22.60671,21.13788,21.01205,0.6347591,0.5320069,0.2198693,0.09728148,0.2939142
1237663785283682982,4263,301,6,307,678,3,28.72610733,1.012141479,24.92543,23.4144,22.25361,22.53417,21.54369,1.133666,0.3577274,0.1945144,0.3911281,0.5358643
1237663785283682949,4263,301,6,307,645,3,28.71377678,1.02506721,22.74651,22.33377,21.64601,21.26854,20.6319,0.4388784,0.1475113,0.1163709,0.130291,0.2522144
1237678617430393574,7717,301,1,521,742,3,28.69927313,1.03560221,22.41305,22.35978,21.5193,21.23577,22.44117,0.3307107,0.1436187,0.09940653,0.1179365,0.866627
1237678617430393836,7717,301,1,521,1004,3,28.73100412,1.036181533,25.08593,22.58571,21.78279,21.36163,21.34127,1.335629,0.1966105,0.1397602,0.1485306,0.4979257
1237678617430393627,7717,301,1,521,795,3,28.73350863,1.0387397,23.29101,22.2792,21.15411,20.88175,20.58382,0.5590369,0.1093137,0.05951386,0.0713302,0.1928375
1237663785283682958,4263,301,6,307,654,3,28.71570218,0.97050336,25.75276,22.76103,20.96485,20.31358,19.8887,0.5614263,0.1613698,0.04924018,0.04387795,0.102145
1237663785283683178,4263,301,6,307,874,3,28.71765498,0.97348909,25.3511,24.24977,22.25584,22.56268,21.46899,0.9364215,0.6418253,0.1871324,0.385941,0.4783373
1237663785283682977,4263,301,6,307,673,3,28.72573786,0.968809493,22.89104,21.83868,20.93046,20.48077,20.12924,0.4309679,0.08275606,0.05441502,0.05719773,0.1415736
1237663785283683172,4263,301,6,307,868,3,28.70968056,0.990456876,24.71248,24.08363,22.36582,22.72903,22.31652,0.9331433,0.4775032,0.1711491,0.3688035,0.6862759
1237663785283682912,4263,301,6,307,608,3,28.70056154,0.983955004,21.67193,21.2874,20.37986,20.01153,19.66941,0.1857338,0.06141726,0.04062901,0.04542555,0.114694
1237663785283682899,4263,301,6,307,595,3,28.69508031,0.989550123,23.28512,22.85292,22.11439,21.79329,21.40198,0.5491906,0.187953,0.1454269,0.1735093,0.3970412
1237663785283682974,4263,301,6,307,670,3,28.72500442,0.982016142,23.05993,22.51013,22.19894,21.80792,21.94504,0.4040872,0.1207858,0.1366983,0.1511438,0.5060428
1237663785283683272,4263,301,6,307,968,3,28.71473717,0.988371648,25.18444,24.51024,22.93948,21.69435,22.70044,1.068296,0.7698115,0.3551126,0.1902487,0.9356766
1237663785283682476,4263,301,6,307,172,3,28.71231349,0.992169691,25.44758,24.41678,21.73889,20.63534,20.34124,0.7268901,0.5881371,0.1005672,0.06082449,0.1598049
1237663785283683186,4263,301,6,307,882,3,28.72584626,0.963772867,23.54664,23.56944,22.24779,21.57216,21.54731,0.6648355,0.3464608,0.1640853,0.1448074,0.449698
1237663785283682961,4263,301,6,307,657,3,28.71943744,0.952869961,23.33009,22.92468,21.38246,20.77705,20.09468,0.4908476,0.1745571,0.06619202,0.06161842,0.1151087
1237663785283748234,4263,301,6,308,394,3,28.75845307,0.983073994,24.99733,22.92588,22.42282,22.78967,22.07723,0.7179538,0.1564202,0.1490967,0.3138689,0.5044648
1237663785283748579,4263,301,6,308,739,3,28.75816603,0.985994353,23.60244,24.13679,22.42418,22.69149,21.768,0.606242,0.4475036,0.1704297,0.3237921,0.4565707
1237663785283748880,4263,301,6,308,1040,3,28.76392485,0.984843538,22.53699,23.46145,22.09559,20.97969,21.81706,0.7921181,0.7758051,0.3623036,0.2006724,1.35369
1237663785283748750,4263,301,6,308,910,3,28.7621205,0.98177058,23.45082,24.9743,23.47397,22.06668,21.78192,0.5455068,0.6275274,0.397106,0.1915908,0.4661173
1237663785283748274,4263,301,6,308,434,3,28.77283688,0.985436208,23.20076,21.25274,20.63216,20.23399,20.11767,0.7133018,0.06220612,0.05360784,0.05784473,0.1773549
1237663785283748244,4263,301,6,308,404,3,28.76304542,0.966941645,23.01088,22.22905,20.4703,19.90201,19.55368,0.4071819,0.1003496,0.03314844,0.0310497,0.07644016
